route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
R34,94644911494520,11494520, ,10594,0, , 
S6,94646511494695,11494695, ,10610,0, , 
R6,94632311493041,11493041, ,10451,0, , 
R34,94645411494575,11494575, ,10599,0, , 
S4,94825111447787,11447787, ,902750,0, , 
S6,94647611494778,11494778, ,10621,0, , 
R1,94598511489173,11489173, ,4937,0, , 
R6,94634911493361,11493361, ,10477,0, , 
R11,94599711489285,11489285, ,4953,0, , 
R11,94599811489300,11489300, ,4954,0, , 
RE_11,94587911487748,11487748, ,2656,0, , 
R38,94690611499569,11499569, ,20439,0, , 
R38,94690711499584,11499584, ,20443,0, , 
RE_5,94621411491727,11491727, ,5301,0, , 
R3,94811011461565,11461565, ,901921,0, , 
S40,94761811508081,11508081, ,25416,0, , 
R3,94809311461612,11461612, ,901950,0, , 
R3,94815911461622,11461622, ,902972,0, , 
S4,94850711438176,11438176, ,902762,0, , 
R3,94812111461651,11461651, ,910915,0, , 
R8,94680611498335,11498335, ,20322,0, , 
S9,94722711503017,11503017, ,24100,0, , 
R8,94679311498195,11498195, ,20306,0, , 
R8,94679411498201,11498201, ,20307,0, , 
R2,94731211504244,11504244, ,24759,0, , 
R14,94683711498674,11498674, ,20365,0, , 
R2,94734511504629,11504629, ,24792,0, , 
R17,94892111438322,11438322, ,902185,0, , 
S8,94668811497359,11497359, ,10858,0, , 
R13,94618911491502,11491502, ,5271,0, , 
R13,94619311491527,11491527, ,5275,0, , 
R2,94735811504804,11504804, ,24805,0, , 
RE_2,94583711487178,11487178, ,2611,0, , 
R14,94660411496313,11496313, ,10762,0, , 
R8,94681311498408,11498408, ,20330,0, , 
S4,94913611437537,11437537, ,902732,0, , 
S2,94678411498110,11498110, ,20260,0, , 
XP2,94738511505209,11505209, ,24932,0, , 
RE_11,94587311487658,11487658, ,2650,0, , 
RE_2,94584611487253,11487253, ,2620,0, , 
S6,94654611495589,11495589, ,10691,0, , 
RE_2,94664611496850,11496850, ,10806,0, , 
S11,94744811506075,11506075, ,25036,0, , 
R14,94682611498554,11498554, ,20352,0, , 
R28,94736211504864,11504864, ,24909,0, , 
S4,94854011439089,11439089, ,902742,0, , 
S8,94670611497589,11497589, ,10876,0, , 
RE_8,94581711486895,11486895, ,2573,0, , 
S2,94675211497950,11497950, ,20228,0, , 
R3,94813311461471,11461471, ,901919,0, , 
R3,94813011461440,11461440, ,901913,0, , 
S1,94720111502739,11502739, ,23320,0, , 
R3,94814111461499,11461499, ,912944,0, , 
S5,94691511499694,11499694, ,23007,0, , 
R21,94760111507858,11507858, ,25342,0, , 
R28,94741411505644,11505644, ,24961,0, , 
S13,94703511501167,11501167, ,23132,0, , 
S13,94707511501767,11501767, ,23172,0, , 
S5,94697411500414,11500414, ,23066,0, , 
RE_2,94582911487065,11487065, ,2603,0, , 
S2,94677011498040,11498040, ,20246,0, , 
S2,94677211498050,11498050, ,20248,0, , 
S11,94748511506486,11506486, ,25073,0, , 
R2,94735511504759,11504759, ,24802,0, , 
R22,94914111448432,11448432, ,912085,0, , 
RE_1,94912411448535,11448535, ,902024,0, , 
R4,94658611496096,11496096, ,10739,0, , 
RE_5,94624411492157,11492157, ,5331,0, , 
S40,94764111508312,11508312, ,25480,0, , 
S9,94728511503888,11503888, ,24158,0, , 
S10,94752811507116,11507116, ,25178,0, , 
R14,94659111496154,11496154, ,10746,0, , 
S1,94716411502463,11502463, ,23283,0, , 
R14,94663311496719,11496719, ,10792,0, , 
R5,94626611492437,11492437, ,5356,0, , 
R5,94627211492507,11492507, ,5362,0, , 
R38,94689611499434,11499434, ,20429,0, , 
S6,94647711494794,11494794, ,10622,0, , 
RE_13,94590211488084,11488084, ,3991,0, , 
S9,94727411503723,11503723, ,24147,0, , 
S9,94727611503753,11503753, ,24149,0, , 
S50,94770511509247,11509247, ,25587,0, , 
RE_13,94589111487929,11487929, ,3963,0, , 
RE_13,94589511487984,11487984, ,3973,0, , 
S10,94753211507176,11507176, ,25182,0, , 
S10,94753311507191,11507191, ,25183,0, , 
RE_10,94766911508722,11508722, ,25536,0, , 
RE_7,94929711440866,11440866, ,902116,0, , 
S50,94769011509022,11509022, ,25572,0, , 
S5,94696311500265,11500265, ,23055,0, , 
S13,94703311501145,11501145, ,23130,0, , 
R4,94658111496031,11496031, ,10734,0, , 
S5,94696411500280,11500280, ,23056,0, , 
R27,94904911438721,11438721, ,902218,0, , 
RE_5,94623911492096,11492096, ,5326,0, , 
R14,94661111496408,11496408, ,10770,0, , 
R4,94655811495713,11495713, ,10711,0, , 
S2,94674211497900,11497900, ,20218,0, , 
R4,94657411495940,11495940, ,10727,0, , 
R4,94657911496001,11496001, ,10732,0, , 
R40,94613611490987,11490987, ,5190,0, , 
R14,94660111496273,11496273, ,10759,0, , 
S4,94852611441709,11441709, ,902770,0, , 
S2,94674111497896,11497896, ,20217,0, , 
R21,94761111508001,11508001, ,25354,0, , 
S40,94763111508212,11508212, ,25460,0, , 
R21,94758811507714,11507714, ,25326,0, , 
R21,94759011507724,11507724, ,25328,0, , 
S5,94693811499975,11499975, ,23030,0, , 
S1,94718711502636,11502636, ,23306,0, , 
S9,94728411503873,11503873, ,24157,0, , 
R1,94595511488759,11488759, ,4905,0, , 
R14,94661511496469,11496469, ,10774,0, , 
R21,94759911507829,11507829, ,25340,0, , 
S9,94725111503378,11503378, ,24124,0, , 
S9,94725211503393,11503393, ,24125,0, , 
R28,94736311504880,11504880, ,24910,0, , 
RE_10,94765111508452,11508452, ,25518,0, , 
R1,94596211488859,11488859, ,4913,0, , 
R1,94596411488889,11488889, ,4915,0, , 
S5,94695711500175,11500175, ,23049,0, , 
S1,94716911502500,11502500, ,23288,0, , 
R21,94758111507645,11507645, ,25308,0, , 
R14,94659811496239,11496239, ,10755,0, , 
S11,94749711506651,11506651, ,25085,0, , 
S13,94701211500913,11500913, ,23109,0, , 
R2,94733511504500,11504500, ,24782,0, , 
R2,94733611504510,11504510, ,24783,0, , 
R36,94594311488604,11488604, ,4881,0, , 
R21,94760911507972,11507972, ,25350,0, , 
R36,94593311488479,11488479, ,4867,0, , 
S50,94769211509052,11509052, ,25574,0, , 
S1,94668911497375,11497375, ,10859,0, , 
S11,94756211507493,11507493, ,25249,0, , 
RE_10,94766111508602,11508602, ,25528,0, , 
S50,94770211509202,11509202, ,25584,0, , 
R38,94687611499171,11499171, ,20409,0, , 
R36,94594511488629,11488629, ,4883,0, , 
S10,94750311506741,11506741, ,25148,0, , 
S10,94750511506771,11506771, ,25155,0, , 
S8,94666111497010,11497010, ,10826,0, , 
S8,94665911496985,11496985, ,10824,0, , 
S8,94667311497160,11497160, ,10838,0, , 
S8,94667411497175,11497175, ,10839,0, , 
RE_10,94765211508467,11508467, ,25519,0, , 
S11,94745311506135,11506135, ,25041,0, , 
S10,94754211507326,11507326, ,25192,0, , 
RE_10,94754311507341,11507341, ,25200,0, , 
R14,94683511498650,11498650, ,20363,0, , 
R22,94839011446249,11446249, ,912079,0, , 
S4,94849511449062,11449062, ,902730,0, , 
S11,94750111506711,11506711, ,25089,0, , 
R2,94730711504180,11504180, ,24754,0, , 
S1,94715211502373,11502373, ,23271,0, , 
S1,94718011502583,11502583, ,23299,0, , 
S50,94769311509067,11509067, ,25575,0, , 
S1,94718111502590,11502590, ,23300,0, , 
S50,94769411509082,11509082, ,25576,0, , 
S13,94705311501438,11501438, ,23150,0, , 
RE_1,94890211446944,11446944, ,902016,0, , 
RE_10,94764811508407,11508407, ,25511,0, , 
S8,94668211497285,11497285, ,10852,0, , 
S11,94754811507381,11507381, ,25221,0, , 
